group_id,beruf_id,beruf,bl,bundesland,year,ads,censored_lt20
285,1250,Compliance-ManagerIn,AT11,Burgenland,2025,,True
285,1250,Compliance-ManagerIn,AT12,Niederösterreich,2020,58.0,False
285,1250,Compliance-ManagerIn,AT12,Niederösterreich,2021,105.0,False
285,1250,Compliance-ManagerIn,AT12,Niederösterreich,2022,113.0,False
285,1250,Compliance-ManagerIn,AT12,Niederösterreich,2023,84.0,False
285,1250,Compliance-ManagerIn,AT12,Niederösterreich,2024,43.0,False
285,1250,Compliance-ManagerIn,AT12,Niederösterreich,2025,71.0,False
285,1250,Compliance-ManagerIn,AT13,Wien,2020,301.0,False
285,1250,Compliance-ManagerIn,AT13,Wien,2021,504.0,False
285,1250,Compliance-ManagerIn,AT13,Wien,2022,548.0,False
285,1250,Compliance-ManagerIn,AT13,Wien,2023,605.0,False
285,1250,Compliance-ManagerIn,AT13,Wien,2024,414.0,False
285,1250,Compliance-ManagerIn,AT13,Wien,2025,462.0,False
285,1250,Compliance-ManagerIn,AT21,Kärnten,2020,,True
285,1250,Compliance-ManagerIn,AT21,Kärnten,2021,,True
285,1250,Compliance-ManagerIn,AT21,Kärnten,2022,78.0,False
285,1250,Compliance-ManagerIn,AT21,Kärnten,2023,66.0,False
285,1250,Compliance-ManagerIn,AT21,Kärnten,2024,26.0,False
285,1250,Compliance-ManagerIn,AT21,Kärnten,2025,25.0,False
285,1250,Compliance-ManagerIn,AT22,Steiermark,2020,27.0,False
285,1250,Compliance-ManagerIn,AT22,Steiermark,2021,59.0,False
285,1250,Compliance-ManagerIn,AT22,Steiermark,2022,79.0,False
285,1250,Compliance-ManagerIn,AT22,Steiermark,2023,63.0,False
285,1250,Compliance-ManagerIn,AT22,Steiermark,2024,54.0,False
285,1250,Compliance-ManagerIn,AT22,Steiermark,2025,74.0,False
285,1250,Compliance-ManagerIn,AT31,Oberösterreich,2020,46.0,False
285,1250,Compliance-ManagerIn,AT31,Oberösterreich,2021,68.0,False
285,1250,Compliance-ManagerIn,AT31,Oberösterreich,2022,148.0,False
285,1250,Compliance-ManagerIn,AT31,Oberösterreich,2023,139.0,False
285,1250,Compliance-ManagerIn,AT31,Oberösterreich,2024,106.0,False
285,1250,Compliance-ManagerIn,AT31,Oberösterreich,2025,148.0,False
285,1250,Compliance-ManagerIn,AT32,Salzburg,2020,27.0,False
285,1250,Compliance-ManagerIn,AT32,Salzburg,2021,68.0,False
285,1250,Compliance-ManagerIn,AT32,Salzburg,2022,103.0,False
285,1250,Compliance-ManagerIn,AT32,Salzburg,2023,89.0,False
285,1250,Compliance-ManagerIn,AT32,Salzburg,2024,51.0,False
285,1250,Compliance-ManagerIn,AT32,Salzburg,2025,65.0,False
285,1250,Compliance-ManagerIn,AT33,Tirol,2020,64.0,False
285,1250,Compliance-ManagerIn,AT33,Tirol,2021,73.0,False
285,1250,Compliance-ManagerIn,AT33,Tirol,2022,104.0,False
285,1250,Compliance-ManagerIn,AT33,Tirol,2023,97.0,False
285,1250,Compliance-ManagerIn,AT33,Tirol,2024,85.0,False
285,1250,Compliance-ManagerIn,AT33,Tirol,2025,91.0,False
285,1250,Compliance-ManagerIn,AT34,Vorarlberg,2020,,True
285,1250,Compliance-ManagerIn,AT34,Vorarlberg,2021,24.0,False
285,1250,Compliance-ManagerIn,AT34,Vorarlberg,2022,49.0,False
285,1250,Compliance-ManagerIn,AT34,Vorarlberg,2023,31.0,False
285,1250,Compliance-ManagerIn,AT34,Vorarlberg,2024,34.0,False
285,1250,Compliance-ManagerIn,AT34,Vorarlberg,2025,,True
285,1239,FinanzmanagerIn,AT,Österreich,2020,2868.0,False
285,1239,FinanzmanagerIn,AT,Österreich,2021,3103.0,False
285,1239,FinanzmanagerIn,AT,Österreich,2022,3804.0,False
285,1239,FinanzmanagerIn,AT,Österreich,2023,3509.0,False
285,1239,FinanzmanagerIn,AT,Österreich,2024,2963.0,False
285,1239,FinanzmanagerIn,AT,Österreich,2025,2608.0,False
285,1239,FinanzmanagerIn,AT11,Burgenland,2020,,True
285,1239,FinanzmanagerIn,AT11,Burgenland,2021,,True
285,1239,FinanzmanagerIn,AT11,Burgenland,2022,26.0,False
285,1239,FinanzmanagerIn,AT11,Burgenland,2023,,True
285,1239,FinanzmanagerIn,AT11,Burgenland,2024,,True
285,1239,FinanzmanagerIn,AT11,Burgenland,2025,,True
285,1239,FinanzmanagerIn,AT12,Niederösterreich,2020,142.0,False
285,1239,FinanzmanagerIn,AT12,Niederösterreich,2021,233.0,False
285,1239,FinanzmanagerIn,AT12,Niederösterreich,2022,327.0,False
285,1239,FinanzmanagerIn,AT12,Niederösterreich,2023,228.0,False
285,1239,FinanzmanagerIn,AT12,Niederösterreich,2024,205.0,False
285,1239,FinanzmanagerIn,AT12,Niederösterreich,2025,180.0,False
285,1239,FinanzmanagerIn,AT13,Wien,2020,699.0,False
285,1239,FinanzmanagerIn,AT13,Wien,2021,909.0,False
285,1239,FinanzmanagerIn,AT13,Wien,2022,1326.0,False
285,1239,FinanzmanagerIn,AT13,Wien,2023,1495.0,False
285,1239,FinanzmanagerIn,AT13,Wien,2024,1200.0,False
285,1239,FinanzmanagerIn,AT13,Wien,2025,1017.0,False
285,1239,FinanzmanagerIn,AT21,Kärnten,2020,47.0,False
285,1239,FinanzmanagerIn,AT21,Kärnten,2021,84.0,False
285,1239,FinanzmanagerIn,AT21,Kärnten,2022,164.0,False
285,1239,FinanzmanagerIn,AT21,Kärnten,2023,135.0,False
285,1239,FinanzmanagerIn,AT21,Kärnten,2024,88.0,False
285,1239,FinanzmanagerIn,AT21,Kärnten,2025,83.0,False
285,1239,FinanzmanagerIn,AT22,Steiermark,2020,166.0,False
285,1239,FinanzmanagerIn,AT22,Steiermark,2021,214.0,False
285,1239,FinanzmanagerIn,AT22,Steiermark,2022,290.0,False
285,1239,FinanzmanagerIn,AT22,Steiermark,2023,248.0,False
285,1239,FinanzmanagerIn,AT22,Steiermark,2024,272.0,False
285,1239,FinanzmanagerIn,AT22,Steiermark,2025,252.0,False
285,1239,FinanzmanagerIn,AT31,Oberösterreich,2020,267.0,False
285,1239,FinanzmanagerIn,AT31,Oberösterreich,2021,362.0,False
285,1239,FinanzmanagerIn,AT31,Oberösterreich,2022,540.0,False
285,1239,FinanzmanagerIn,AT31,Oberösterreich,2023,458.0,False
285,1239,FinanzmanagerIn,AT31,Oberösterreich,2024,368.0,False
285,1239,FinanzmanagerIn,AT31,Oberösterreich,2025,317.0,False
285,1239,FinanzmanagerIn,AT32,Salzburg,2020,141.0,False
285,1239,FinanzmanagerIn,AT32,Salzburg,2021,219.0,False
285,1239,FinanzmanagerIn,AT32,Salzburg,2022,336.0,False
285,1239,FinanzmanagerIn,AT32,Salzburg,2023,283.0,False
285,1239,FinanzmanagerIn,AT32,Salzburg,2024,245.0,False
285,1239,FinanzmanagerIn,AT32,Salzburg,2025,210.0,False
285,1239,FinanzmanagerIn,AT33,Tirol,2020,127.0,False
285,1239,FinanzmanagerIn,AT33,Tirol,2021,179.0,False
285,1239,FinanzmanagerIn,AT33,Tirol,2022,231.0,False
285,1239,FinanzmanagerIn,AT33,Tirol,2023,209.0,False
285,1239,FinanzmanagerIn,AT33,Tirol,2024,190.0,False
285,1239,FinanzmanagerIn,AT33,Tirol,2025,228.0,False
285,1239,FinanzmanagerIn,AT34,Vorarlberg,2020,84.0,False
285,1239,FinanzmanagerIn,AT34,Vorarlberg,2021,121.0,False
285,1239,FinanzmanagerIn,AT34,Vorarlberg,2022,181.0,False
285,1239,FinanzmanagerIn,AT34,Vorarlberg,2023,111.0,False
285,1239,FinanzmanagerIn,AT34,Vorarlberg,2024,108.0,False
285,1239,FinanzmanagerIn,AT34,Vorarlberg,2025,82.0,False
285,1191,Human-Resources-ManagerIn,AT,Österreich,2020,7515.0,False
285,1191,Human-Resources-ManagerIn,AT,Österreich,2021,12191.0,False
285,1191,Human-Resources-ManagerIn,AT,Österreich,2022,17076.0,False
285,1191,Human-Resources-ManagerIn,AT,Österreich,2023,13157.0,False
285,1191,Human-Resources-ManagerIn,AT,Österreich,2024,10060.0,False
285,1191,Human-Resources-ManagerIn,AT,Österreich,2025,8326.0,False
285,1191,Human-Resources-ManagerIn,AT11,Burgenland,2020,49.0,False
285,1191,Human-Resources-ManagerIn,AT11,Burgenland,2021,104.0,False
285,1191,Human-Resources-ManagerIn,AT11,Burgenland,2022,144.0,False
285,1191,Human-Resources-ManagerIn,AT11,Burgenland,2023,78.0,False
285,1191,Human-Resources-ManagerIn,AT11,Burgenland,2024,107.0,False
285,1191,Human-Resources-ManagerIn,AT11,Burgenland,2025,99.0,False
285,1191,Human-Resources-ManagerIn,AT12,Niederösterreich,2020,477.0,False
285,1191,Human-Resources-ManagerIn,AT12,Niederösterreich,2021,1083.0,False
285,1191,Human-Resources-ManagerIn,AT12,Niederösterreich,2022,1749.0,False
285,1191,Human-Resources-ManagerIn,AT12,Niederösterreich,2023,1325.0,False
285,1191,Human-Resources-ManagerIn,AT12,Niederösterreich,2024,975.0,False
285,1191,Human-Resources-ManagerIn,AT12,Niederösterreich,2025,873.0,False
285,1191,Human-Resources-ManagerIn,AT13,Wien,2020,1517.0,False
285,1191,Human-Resources-ManagerIn,AT13,Wien,2021,3089.0,False
285,1191,Human-Resources-ManagerIn,AT13,Wien,2022,5002.0,False
285,1191,Human-Resources-ManagerIn,AT13,Wien,2023,4359.0,False
285,1191,Human-Resources-ManagerIn,AT13,Wien,2024,3192.0,False
285,1191,Human-Resources-ManagerIn,AT13,Wien,2025,2426.0,False
285,1191,Human-Resources-ManagerIn,AT21,Kärnten,2020,136.0,False
285,1191,Human-Resources-ManagerIn,AT21,Kärnten,2021,297.0,False
285,1191,Human-Resources-ManagerIn,AT21,Kärnten,2022,514.0,False
285,1191,Human-Resources-ManagerIn,AT21,Kärnten,2023,445.0,False
285,1191,Human-Resources-ManagerIn,AT21,Kärnten,2024,319.0,False
285,1191,Human-Resources-ManagerIn,AT21,Kärnten,2025,287.0,False
285,1191,Human-Resources-ManagerIn,AT22,Steiermark,2020,540.0,False
285,1191,Human-Resources-ManagerIn,AT22,Steiermark,2021,1141.0,False
285,1191,Human-Resources-ManagerIn,AT22,Steiermark,2022,1836.0,False
285,1191,Human-Resources-ManagerIn,AT22,Steiermark,2023,1173.0,False
285,1191,Human-Resources-ManagerIn,AT22,Steiermark,2024,978.0,False
285,1191,Human-Resources-ManagerIn,AT22,Steiermark,2025,875.0,False
285,1191,Human-Resources-ManagerIn,AT31,Oberösterreich,2020,787.0,False
285,1191,Human-Resources-ManagerIn,AT31,Oberösterreich,2021,1820.0,False
285,1191,Human-Resources-ManagerIn,AT31,Oberösterreich,2022,3186.0,False
285,1191,Human-Resources-ManagerIn,AT31,Oberösterreich,2023,2393.0,False
285,1191,Human-Resources-ManagerIn,AT31,Oberösterreich,2024,1652.0,False
285,1191,Human-Resources-ManagerIn,AT31,Oberösterreich,2025,1507.0,False
285,1191,Human-Resources-ManagerIn,AT32,Salzburg,2020,445.0,False
285,1191,Human-Resources-ManagerIn,AT32,Salzburg,2021,749.0,False
285,1191,Human-Resources-ManagerIn,AT32,Salzburg,2022,1198.0,False
285,1191,Human-Resources-ManagerIn,AT32,Salzburg,2023,954.0,False
285,1191,Human-Resources-ManagerIn,AT32,Salzburg,2024,699.0,False
285,1191,Human-Resources-ManagerIn,AT32,Salzburg,2025,606.0,False
285,1191,Human-Resources-ManagerIn,AT33,Tirol,2020,369.0,False
285,1191,Human-Resources-ManagerIn,AT33,Tirol,2021,690.0,False
285,1191,Human-Resources-ManagerIn,AT33,Tirol,2022,989.0,False
285,1191,Human-Resources-ManagerIn,AT33,Tirol,2023,735.0,False
285,1191,Human-Resources-ManagerIn,AT33,Tirol,2024,650.0,False
285,1191,Human-Resources-ManagerIn,AT33,Tirol,2025,545.0,False
285,1191,Human-Resources-ManagerIn,AT34,Vorarlberg,2020,209.0,False
285,1191,Human-Resources-ManagerIn,AT34,Vorarlberg,2021,420.0,False
285,1191,Human-Resources-ManagerIn,AT34,Vorarlberg,2022,732.0,False
285,1191,Human-Resources-ManagerIn,AT34,Vorarlberg,2023,596.0,False
285,1191,Human-Resources-ManagerIn,AT34,Vorarlberg,2024,525.0,False
285,1191,Human-Resources-ManagerIn,AT34,Vorarlberg,2025,359.0,False
285,1192,Kultur- und EventmanagerIn,AT,Österreich,2020,665.0,False
285,1192,Kultur- und EventmanagerIn,AT,Österreich,2021,1101.0,False
285,1192,Kultur- und EventmanagerIn,AT,Österreich,2022,1672.0,False
285,1192,Kultur- und EventmanagerIn,AT,Österreich,2023,1490.0,False
285,1192,Kultur- und EventmanagerIn,AT,Österreich,2024,1105.0,False
285,1192,Kultur- und EventmanagerIn,AT,Österreich,2025,1166.0,False
285,1192,Kultur- und EventmanagerIn,AT11,Burgenland,2020,,True
285,1192,Kultur- und EventmanagerIn,AT11,Burgenland,2021,,True
285,1192,Kultur- und EventmanagerIn,AT11,Burgenland,2022,33.0,False
285,1192,Kultur- und EventmanagerIn,AT11,Burgenland,2023,,True
285,1192,Kultur- und EventmanagerIn,AT11,Burgenland,2024,,True
285,1192,Kultur- und EventmanagerIn,AT11,Burgenland,2025,26.0,False
285,1192,Kultur- und EventmanagerIn,AT12,Niederösterreich,2020,61.0,False
285,1192,Kultur- und EventmanagerIn,AT12,Niederösterreich,2021,67.0,False
285,1192,Kultur- und EventmanagerIn,AT12,Niederösterreich,2022,156.0,False
285,1192,Kultur- und EventmanagerIn,AT12,Niederösterreich,2023,122.0,False
285,1192,Kultur- und EventmanagerIn,AT12,Niederösterreich,2024,81.0,False
285,1192,Kultur- und EventmanagerIn,AT12,Niederösterreich,2025,99.0,False
285,1192,Kultur- und EventmanagerIn,AT13,Wien,2020,174.0,False
285,1192,Kultur- und EventmanagerIn,AT13,Wien,2021,386.0,False
285,1192,Kultur- und EventmanagerIn,AT13,Wien,2022,624.0,False
285,1192,Kultur- und EventmanagerIn,AT13,Wien,2023,555.0,False
285,1192,Kultur- und EventmanagerIn,AT13,Wien,2024,401.0,False
285,1192,Kultur- und EventmanagerIn,AT13,Wien,2025,331.0,False
285,1192,Kultur- und EventmanagerIn,AT21,Kärnten,2020,,True
285,1192,Kultur- und EventmanagerIn,AT21,Kärnten,2021,31.0,False
285,1192,Kultur- und EventmanagerIn,AT21,Kärnten,2022,52.0,False
285,1192,Kultur- und EventmanagerIn,AT21,Kärnten,2023,43.0,False
285,1192,Kultur- und EventmanagerIn,AT21,Kärnten,2024,32.0,False
285,1192,Kultur- und EventmanagerIn,AT21,Kärnten,2025,28.0,False
285,1192,Kultur- und EventmanagerIn,AT22,Steiermark,2020,34.0,False
285,1192,Kultur- und EventmanagerIn,AT22,Steiermark,2021,71.0,False
285,1192,Kultur- und EventmanagerIn,AT22,Steiermark,2022,97.0,False
285,1192,Kultur- und EventmanagerIn,AT22,Steiermark,2023,70.0,False
285,1192,Kultur- und EventmanagerIn,AT22,Steiermark,2024,78.0,False
285,1192,Kultur- und EventmanagerIn,AT22,Steiermark,2025,104.0,False
285,1192,Kultur- und EventmanagerIn,AT31,Oberösterreich,2020,60.0,False
285,1192,Kultur- und EventmanagerIn,AT31,Oberösterreich,2021,96.0,False
285,1192,Kultur- und EventmanagerIn,AT31,Oberösterreich,2022,158.0,False
285,1192,Kultur- und EventmanagerIn,AT31,Oberösterreich,2023,148.0,False
285,1192,Kultur- und EventmanagerIn,AT31,Oberösterreich,2024,96.0,False
285,1192,Kultur- und EventmanagerIn,AT31,Oberösterreich,2025,124.0,False
285,1192,Kultur- und EventmanagerIn,AT32,Salzburg,2020,58.0,False
285,1192,Kultur- und EventmanagerIn,AT32,Salzburg,2021,81.0,False
285,1192,Kultur- und EventmanagerIn,AT32,Salzburg,2022,149.0,False
285,1192,Kultur- und EventmanagerIn,AT32,Salzburg,2023,157.0,False
285,1192,Kultur- und EventmanagerIn,AT32,Salzburg,2024,135.0,False
285,1192,Kultur- und EventmanagerIn,AT32,Salzburg,2025,179.0,False
285,1192,Kultur- und EventmanagerIn,AT33,Tirol,2020,46.0,False
285,1192,Kultur- und EventmanagerIn,AT33,Tirol,2021,87.0,False
285,1192,Kultur- und EventmanagerIn,AT33,Tirol,2022,112.0,False
285,1192,Kultur- und EventmanagerIn,AT33,Tirol,2023,95.0,False
285,1192,Kultur- und EventmanagerIn,AT33,Tirol,2024,86.0,False
285,1192,Kultur- und EventmanagerIn,AT33,Tirol,2025,117.0,False
285,1192,Kultur- und EventmanagerIn,AT34,Vorarlberg,2020,,True
285,1192,Kultur- und EventmanagerIn,AT34,Vorarlberg,2021,32.0,False
285,1192,Kultur- und EventmanagerIn,AT34,Vorarlberg,2022,60.0,False
285,1192,Kultur- und EventmanagerIn,AT34,Vorarlberg,2023,52.0,False
285,1192,Kultur- und EventmanagerIn,AT34,Vorarlberg,2024,51.0,False
285,1192,Kultur- und EventmanagerIn,AT34,Vorarlberg,2025,55.0,False
285,1296,Operations ManagerIn,AT,Österreich,2020,1528.0,False
285,1296,Operations ManagerIn,AT,Österreich,2021,1992.0,False
285,1296,Operations ManagerIn,AT,Österreich,2022,2629.0,False
285,1296,Operations ManagerIn,AT,Österreich,2023,2182.0,False
285,1296,Operations ManagerIn,AT,Österreich,2024,1587.0,False
285,1296,Operations ManagerIn,AT,Österreich,2025,1368.0,False
285,1296,Operations ManagerIn,AT11,Burgenland,2020,,True
285,1296,Operations ManagerIn,AT11,Burgenland,2021,,True
285,1296,Operations ManagerIn,AT11,Burgenland,2022,20.0,False
285,1296,Operations ManagerIn,AT11,Burgenland,2023,,True
285,1296,Operations ManagerIn,AT11,Burgenland,2024,,True
285,1296,Operations ManagerIn,AT11,Burgenland,2025,22.0,False
285,1296,Operations ManagerIn,AT12,Niederösterreich,2020,116.0,False
285,1296,Operations ManagerIn,AT12,Niederösterreich,2021,164.0,False
285,1296,Operations ManagerIn,AT12,Niederösterreich,2022,298.0,False
285,1296,Operations ManagerIn,AT12,Niederösterreich,2023,207.0,False
285,1296,Operations ManagerIn,AT12,Niederösterreich,2024,132.0,False
285,1296,Operations ManagerIn,AT12,Niederösterreich,2025,154.0,False
285,1296,Operations ManagerIn,AT13,Wien,2020,323.0,False
285,1296,Operations ManagerIn,AT13,Wien,2021,552.0,False
285,1296,Operations ManagerIn,AT13,Wien,2022,776.0,False
285,1296,Operations ManagerIn,AT13,Wien,2023,710.0,False
285,1296,Operations ManagerIn,AT13,Wien,2024,531.0,False
285,1296,Operations ManagerIn,AT13,Wien,2025,416.0,False
285,1296,Operations ManagerIn,AT21,Kärnten,2020,25.0,False
285,1296,Operations ManagerIn,AT21,Kärnten,2021,39.0,False
285,1296,Operations ManagerIn,AT21,Kärnten,2022,104.0,False
285,1296,Operations ManagerIn,AT21,Kärnten,2023,74.0,False
285,1296,Operations ManagerIn,AT21,Kärnten,2024,43.0,False
285,1296,Operations ManagerIn,AT21,Kärnten,2025,34.0,False
285,1296,Operations ManagerIn,AT22,Steiermark,2020,69.0,False
285,1296,Operations ManagerIn,AT22,Steiermark,2021,131.0,False
285,1296,Operations ManagerIn,AT22,Steiermark,2022,262.0,False
285,1296,Operations ManagerIn,AT22,Steiermark,2023,180.0,False
285,1296,Operations ManagerIn,AT22,Steiermark,2024,154.0,False
285,1296,Operations ManagerIn,AT22,Steiermark,2025,91.0,False
285,1296,Operations ManagerIn,AT31,Oberösterreich,2020,117.0,False
285,1296,Operations ManagerIn,AT31,Oberösterreich,2021,223.0,False
285,1296,Operations ManagerIn,AT31,Oberösterreich,2022,359.0,False
285,1296,Operations ManagerIn,AT31,Oberösterreich,2023,333.0,False
285,1296,Operations ManagerIn,AT31,Oberösterreich,2024,207.0,False
285,1296,Operations ManagerIn,AT31,Oberösterreich,2025,201.0,False
285,1296,Operations ManagerIn,AT32,Salzburg,2020,65.0,False
285,1296,Operations ManagerIn,AT32,Salzburg,2021,159.0,False
285,1296,Operations ManagerIn,AT32,Salzburg,2022,197.0,False
285,1296,Operations ManagerIn,AT32,Salzburg,2023,176.0,False
285,1296,Operations ManagerIn,AT32,Salzburg,2024,139.0,False
285,1296,Operations ManagerIn,AT32,Salzburg,2025,133.0,False
285,1296,Operations ManagerIn,AT33,Tirol,2020,78.0,False
285,1296,Operations ManagerIn,AT33,Tirol,2021,98.0,False
285,1296,Operations ManagerIn,AT33,Tirol,2022,176.0,False
285,1296,Operations ManagerIn,AT33,Tirol,2023,158.0,False
285,1296,Operations ManagerIn,AT33,Tirol,2024,155.0,False
285,1296,Operations ManagerIn,AT33,Tirol,2025,121.0,False
285,1296,Operations ManagerIn,AT34,Vorarlberg,2020,65.0,False
285,1296,Operations ManagerIn,AT34,Vorarlberg,2021,98.0,False
285,1296,Operations ManagerIn,AT34,Vorarlberg,2022,130.0,False
285,1296,Operations ManagerIn,AT34,Vorarlberg,2023,100.0,False
285,1296,Operations ManagerIn,AT34,Vorarlberg,2024,69.0,False
285,1296,Operations ManagerIn,AT34,Vorarlberg,2025,73.0,False
285,1242,ProjektassistentIn,AT,Österreich,2020,1115.0,False
285,1242,ProjektassistentIn,AT,Österreich,2021,1508.0,False
285,1242,ProjektassistentIn,AT,Österreich,2022,1642.0,False
285,1242,ProjektassistentIn,AT,Österreich,2023,1381.0,False
285,1242,ProjektassistentIn,AT,Österreich,2024,1050.0,False
285,1242,ProjektassistentIn,AT,Österreich,2025,824.0,False
285,1242,ProjektassistentIn,AT11,Burgenland,2020,,True
285,1242,ProjektassistentIn,AT11,Burgenland,2021,,True
285,1242,ProjektassistentIn,AT11,Burgenland,2022,,True
285,1242,ProjektassistentIn,AT11,Burgenland,2023,,True
285,1242,ProjektassistentIn,AT11,Burgenland,2024,42.0,False
285,1242,ProjektassistentIn,AT11,Burgenland,2025,,True
285,1242,ProjektassistentIn,AT12,Niederösterreich,2020,72.0,False
285,1242,ProjektassistentIn,AT12,Niederösterreich,2021,150.0,False
285,1242,ProjektassistentIn,AT12,Niederösterreich,2022,129.0,False
285,1242,ProjektassistentIn,AT12,Niederösterreich,2023,105.0,False
285,1242,ProjektassistentIn,AT12,Niederösterreich,2024,111.0,False
285,1242,ProjektassistentIn,AT12,Niederösterreich,2025,82.0,False
285,1242,ProjektassistentIn,AT13,Wien,2020,272.0,False
285,1242,ProjektassistentIn,AT13,Wien,2021,405.0,False
285,1242,ProjektassistentIn,AT13,Wien,2022,455.0,False
285,1242,ProjektassistentIn,AT13,Wien,2023,398.0,False
285,1242,ProjektassistentIn,AT13,Wien,2024,339.0,False
285,1242,ProjektassistentIn,AT13,Wien,2025,243.0,False
285,1242,ProjektassistentIn,AT21,Kärnten,2020,41.0,False
285,1242,ProjektassistentIn,AT21,Kärnten,2021,41.0,False
285,1242,ProjektassistentIn,AT21,Kärnten,2022,64.0,False
285,1242,ProjektassistentIn,AT21,Kärnten,2023,63.0,False
285,1242,ProjektassistentIn,AT21,Kärnten,2024,36.0,False
285,1242,ProjektassistentIn,AT21,Kärnten,2025,28.0,False
285,1242,ProjektassistentIn,AT22,Steiermark,2020,127.0,False
285,1242,ProjektassistentIn,AT22,Steiermark,2021,223.0,False
285,1242,ProjektassistentIn,AT22,Steiermark,2022,258.0,False
285,1242,ProjektassistentIn,AT22,Steiermark,2023,232.0,False
285,1242,ProjektassistentIn,AT22,Steiermark,2024,124.0,False
285,1242,ProjektassistentIn,AT22,Steiermark,2025,110.0,False
285,1242,ProjektassistentIn,AT31,Oberösterreich,2020,137.0,False
285,1242,ProjektassistentIn,AT31,Oberösterreich,2021,223.0,False
285,1242,ProjektassistentIn,AT31,Oberösterreich,2022,217.0,False
285,1242,ProjektassistentIn,AT31,Oberösterreich,2023,219.0,False
285,1242,ProjektassistentIn,AT31,Oberösterreich,2024,152.0,False
285,1242,ProjektassistentIn,AT31,Oberösterreich,2025,126.0,False
285,1242,ProjektassistentIn,AT32,Salzburg,2020,37.0,False
285,1242,ProjektassistentIn,AT32,Salzburg,2021,59.0,False
285,1242,ProjektassistentIn,AT32,Salzburg,2022,110.0,False
285,1242,ProjektassistentIn,AT32,Salzburg,2023,60.0,False
285,1242,ProjektassistentIn,AT32,Salzburg,2024,40.0,False
285,1242,ProjektassistentIn,AT32,Salzburg,2025,26.0,False
285,1242,ProjektassistentIn,AT33,Tirol,2020,41.0,False
285,1242,ProjektassistentIn,AT33,Tirol,2021,74.0,False
285,1242,ProjektassistentIn,AT33,Tirol,2022,117.0,False
285,1242,ProjektassistentIn,AT33,Tirol,2023,70.0,False
285,1242,ProjektassistentIn,AT33,Tirol,2024,52.0,False
285,1242,ProjektassistentIn,AT33,Tirol,2025,47.0,False
285,1242,ProjektassistentIn,AT34,Vorarlberg,2020,25.0,False
285,1242,ProjektassistentIn,AT34,Vorarlberg,2021,25.0,False
285,1242,ProjektassistentIn,AT34,Vorarlberg,2022,70.0,False
285,1242,ProjektassistentIn,AT34,Vorarlberg,2023,42.0,False
285,1242,ProjektassistentIn,AT34,Vorarlberg,2024,,True
285,1242,ProjektassistentIn,AT34,Vorarlberg,2025,,True
285,1194,ProjektmanagerIn,AT,Österreich,2020,9079.0,False
285,1194,ProjektmanagerIn,AT,Österreich,2021,12714.0,False
285,1194,ProjektmanagerIn,AT,Österreich,2022,16734.0,False
285,1194,ProjektmanagerIn,AT,Österreich,2023,14577.0,False
285,1194,ProjektmanagerIn,AT,Österreich,2024,11215.0,False
285,1194,ProjektmanagerIn,AT,Österreich,2025,8220.0,False
285,1194,ProjektmanagerIn,AT11,Burgenland,2020,70.0,False
285,1194,ProjektmanagerIn,AT11,Burgenland,2021,90.0,False
285,1194,ProjektmanagerIn,AT11,Burgenland,2022,188.0,False
285,1194,ProjektmanagerIn,AT11,Burgenland,2023,173.0,False
285,1194,ProjektmanagerIn,AT11,Burgenland,2024,142.0,False
285,1194,ProjektmanagerIn,AT11,Burgenland,2025,76.0,False
285,1194,ProjektmanagerIn,AT12,Niederösterreich,2020,661.0,False
285,1194,ProjektmanagerIn,AT12,Niederösterreich,2021,1115.0,False
285,1194,ProjektmanagerIn,AT12,Niederösterreich,2022,1704.0,False
285,1194,ProjektmanagerIn,AT12,Niederösterreich,2023,1524.0,False
285,1194,ProjektmanagerIn,AT12,Niederösterreich,2024,1130.0,False
285,1194,ProjektmanagerIn,AT12,Niederösterreich,2025,899.0,False
285,1194,ProjektmanagerIn,AT13,Wien,2020,1947.0,False
285,1194,ProjektmanagerIn,AT13,Wien,2021,3104.0,False
285,1194,ProjektmanagerIn,AT13,Wien,2022,4432.0,False
285,1194,ProjektmanagerIn,AT13,Wien,2023,4248.0,False
285,1194,ProjektmanagerIn,AT13,Wien,2024,3258.0,False
285,1194,ProjektmanagerIn,AT13,Wien,2025,2277.0,False
285,1194,ProjektmanagerIn,AT21,Kärnten,2020,189.0,False
285,1194,ProjektmanagerIn,AT21,Kärnten,2021,410.0,False
285,1194,ProjektmanagerIn,AT21,Kärnten,2022,639.0,False
285,1194,ProjektmanagerIn,AT21,Kärnten,2023,499.0,False
285,1194,ProjektmanagerIn,AT21,Kärnten,2024,429.0,False
285,1194,ProjektmanagerIn,AT21,Kärnten,2025,337.0,False
285,1194,ProjektmanagerIn,AT22,Steiermark,2020,954.0,False
285,1194,ProjektmanagerIn,AT22,Steiermark,2021,1619.0,False
285,1194,ProjektmanagerIn,AT22,Steiermark,2022,2221.0,False
285,1194,ProjektmanagerIn,AT22,Steiermark,2023,2116.0,False
285,1194,ProjektmanagerIn,AT22,Steiermark,2024,1430.0,False
285,1194,ProjektmanagerIn,AT22,Steiermark,2025,1094.0,False
285,1194,ProjektmanagerIn,AT31,Oberösterreich,2020,1051.0,False
285,1194,ProjektmanagerIn,AT31,Oberösterreich,2021,1761.0,False
285,1194,ProjektmanagerIn,AT31,Oberösterreich,2022,2759.0,False
